reaction,adsorbate,DFT,MLIP,classification
O18V8_H2O(g) - H2(g) + * -> O*,O,1.6069614799999954,0.7234950594459519,normal
O19W8_H2O(g) - 0.5H2(g) + * -> OH*,OH,-1.0328901199999905,-1.9416609375258247,normal
O19W8_H2O(g) - H2(g) + * -> O*,O,-0.9181764400000247,-1.0078869425137214,normal
O18W8_H2O(g) - 0.5H2(g) + * -> OH*,OH,-1.1664782000000002,-2.0177383905246984,unphysical_relaxation
O18W8_H2O(g) - H2(g) + * -> O*,O,-1.1611024299999997,-1.3534411038102974,unphysical_relaxation
O19Ta8_H2O(g) - 0.5H2(g) + * -> OH*,OH,-0.1608814599999846,-1.6053492603372241,normal
O19Ta8_H2O(g) - H2(g) + * -> O*,O,3.163965630000064,1.8616025553902702,normal
O18Ta8_H2O(g) - 0.5H2(g) + * -> OH*,OH,-2.044229180000002,-3.175924129220391,normal
O18Ta8_H2O(g) - H2(g) + * -> O*,O,-2.168876810000029,-2.93616113587035,normal
O18Sb8_H2O(g) - 0.5H2(g) + * -> OH*,OH,0.05770563000001516,-1.0413576661765376,normal
O18Sb8_H2O(g) - H2(g) + * -> O*,O,2.5593000400000108,1.7499203631226976,normal
O18Sn8_H2O(g) - 0.5H2(g) + * -> OH*,OH,0.9694774000000166,-0.028445614957835375,normal
O18Sn8_H2O(g) - H2(g) + * -> O*,O,3.8417271799999924,3.14033809998039,normal
O18Zn8_H2O(g) - 0.5H2(g) + * -> OH*,OH,2.1505056999999965,1.1240362596935682,normal
O18Zr8_H2O(g) - 0.5H2(g) + * -> OH*,OH,1.572928499999989,0.428317813577646,normal
O48W16_H2O(g) - H2(g) + * -> O*,O,4.70217561000004,3.5806531462758286,normal
O48W16_H2O(g) - 0.5H2(g) + * -> OH*,OH,2.1912818800000196,0.6673665987717214,normal
O12Re4_H2O(g) - H2(g) + * -> O*,O,0.6065444299999854,-0.2507515318120177,normal
O12Re4_H2O(g) - 0.5H2(g) + * -> OH*,OH,-0.5072324000000208,-1.559470610707507,normal
O12Os4_H2O(g) - H2(g) + * -> O*,O,1.3443458700000122,0.1685730772288565,normal
O12Os4_H2O(g) - 0.5H2(g) + * -> OH*,OH,-0.1778749899999923,-1.253355362201944,normal
Ir4O12_H2O(g) - H2(g) + * -> O*,O,2.287376850000001,1.1784514216870292,normal
Ir4O12_H2O(g) - 0.5H2(g) + * -> OH*,OH,0.48953946000000315,-0.5926679861339075,normal
O12Ru4_H2O(g) - H2(g) + * -> O*,O,2.644637490000008,1.4233868117861306,normal
O12Ru4_H2O(g) - 0.5H2(g) + * -> OH*,OH,0.7694890300000026,-0.3548634615784607,normal
O12Tc4_H2O(g) - H2(g) + * -> O*,O,1.754185239999984,0.924688717637757,normal
O12Tc4_H2O(g) - 0.5H2(g) + * -> OH*,OH,0.3946813699999723,-0.6365857147927727,normal
Mo16O51_H2O(g) - H2(g) + * -> O*,O,4.7828534400000535,3.9666109579256883,normal
Mo16O51_H2O(g) - 0.5H2(g) + * -> OH*,OH,2.281572780000033,1.123301371769056,normal
Mn4O12_H2O(g) - H2(g) + * -> O*,O,5.0044307,3.081529070897652,normal
Mn4O12_H2O(g) - 0.5H2(g) + * -> OH*,OH,1.442182520000003,0.6577251198692231,unphysical_relaxation
Ag10O10_2.0H2O(g) - H2(g) + * -> 2.0OH*,OH,3.7199277899999856,1.2898297390952393,energy_anomaly
Ag10O10_2.0H2O(g) - 2.0H2(g) + * -> 2.0O*,O,9.083903709999987,7.288990356041452,normal
Cd10O10_2.0H2O(g) - H2(g) + * -> 2.0OH*,OH,4.297960770000003,1.9166758854426504,energy_anomaly
Cd10O10_2.0H2O(g) - 2.0H2(g) + * -> 2.0O*,O,9.740189270000002,8.122599114946048,normal
Co10O10_2.0H2O(g) - 2.0H2(g) + * -> 2.0O*,O,7.010975550000012,4.515230162712214,energy_anomaly
Co10O10_2.0H2O(g) - H2(g) + * -> 2.0OH*,OH,2.155103260000004,-0.40242569131454786,energy_anomaly
Cu10O10_2.0H2O(g) - 2.0H2(g) + * -> 2.0O*,O,8.110922669999994,2.955589679444074,reproduction_failure
Cu10O10_2.0H2O(g) - H2(g) + * -> 2.0OH*,OH,2.7724703800000015,0.31156822319137234,adsorbate_migration
Fe10O10_2.0H2O(g) - 2.0H2(g) + * -> 2.0O*,O,6.538735430000003,4.8646893881667665,normal
Fe10O10_2.0H2O(g) - H2(g) + * -> 2.0OH*,OH,1.015554250000008,-1.1632809806363937,energy_anomaly
Hg10O10_2.0H2O(g) - 2.0H2(g) + * -> 2.0O*,O,9.458625000000005,7.821634256096324,normal
Hg10O10_2.0H2O(g) - H2(g) + * -> 2.0OH*,OH,3.8738190100000054,1.7224552511446234,energy_anomaly
Mn10O10_2.0H2O(g) - 2.0H2(g) + * -> 2.0O*,O,7.185273389999992,5.45782099555835,normal
Mn10O10_2.0H2O(g) - H2(g) + * -> 2.0OH*,OH,1.9749196799999993,-0.4150127686162932,energy_anomaly
Ni10O10_2.0H2O(g) - 2.0H2(g) + * -> 2.0O*,O,8.841801969999992,6.78931598085552,unphysical_relaxation
Ni10O10_2.0H2O(g) - H2(g) + * -> 2.0OH*,OH,3.7220931399999984,0.45185970129658415,energy_anomaly
O10Pd10_2.0H2O(g) - 2.0H2(g) + * -> 2.0O*,O,6.962327599999995,5.0008277023869,normal
O10Pd10_2.0H2O(g) - H2(g) + * -> 2.0OH*,OH,1.8897015099999948,-0.28316459518719483,energy_anomaly
O10Pt10_2.0H2O(g) - 2.0H2(g) + * -> 2.0O*,O,4.9489924100000025,3.6246520392131316,normal
O10Pt10_2.0H2O(g) - H2(g) + * -> 2.0OH*,OH,0.8121947300000016,-1.0459224981820512,normal
O10Sc10_2.0H2O(g) - 2.0H2(g) + * -> 2.0O*,O,1.1640645500000062,-0.42712323887570847,normal
O10Sc10_2.0H2O(g) - H2(g) + * -> 2.0OH*,OH,-3.3397977399999945,-5.665165996184562,energy_anomaly
O10Ti10_2.0H2O(g) - 2.0H2(g) + * -> 2.0O*,O,0.2072470700000224,-3.1276807469616443,unphysical_relaxation
O10Ti10_2.0H2O(g) - H2(g) + * -> 2.0OH*,OH,-2.5285455099999865,-4.799885550972107,unphysical_relaxation
O10V10_2.0H2O(g) - 2.0H2(g) + * -> 2.0O*,O,1.8194597400000134,-1.0753289337196748,energy_anomaly
O10V10_2.0H2O(g) - H2(g) + * -> 2.0OH*,OH,-0.6891684499999826,-3.9020274491265425,energy_anomaly
O10Zn10_2.0H2O(g) - 2.0H2(g) + * -> 2.0O*,O,9.330128169999995,7.792702712827506,normal
O10Zn10_2.0H2O(g) - H2(g) + * -> 2.0OH*,OH,3.633032749999998,1.494144904949465,energy_anomaly
