reaction,adsorbate,DFT,MLIP,classification
Ga3La9_0.5H2(g) + * -> H*_1,H,-0.6474648105567837,-0.41328440692539914,normal
Ga3La9_0.5N2(g) + * -> N*,N,-2.13074564411545,-1.3670759752030222,normal
Ga3La9_0.5N2(g) + * -> N*_1,N,-1.8539993395152123,-1.3252088656662977,normal
Tc9W3_CH4(g) - 2.0H2(g) + * -> C*,C,1.5807782695928836,-3.747299578006121,energy_anomaly
Pb9Ti3_H2O(g) - H2(g) + * -> O*,O,1.1523833309400402,0.730674561064923,normal
Fe9W3_0.5H2(g) + * -> H*,H,-0.606182692156807,0.6196801829400727,normal
Fe9W3_H2O(g) - H2(g) + * -> O*,O,-0.6666148218611738,1.3743715314917324,energy_anomaly
Fe9W3_H2S(g) - H2(g) + * -> S*,S,-2.4470826074902448,-0.605458106614563,normal
Co9Fe3_H2O(g) + * -> H2O*,H2O,0.8643140972252468,-1.231858836799546,adsorbate_migration
Co9Fe3_H2S(g) - 0.5H2(g) + * -> SH*,SH,-1.849606605747681,-2.282046456577575,normal
Co9Fe3_H2S(g) - 0.5H2(g) + * -> SH*_1,SH,-0.4654994294531889,-1.2791596835631935,normal
Co9Fe3_H2S(g) - 0.5H2(g) + * -> SH*_2,SH,-0.8044919106531552,-1.4557883116887957,normal
Co9Fe3_H2S(g) - 0.5H2(g) + * -> SH*_3,SH,-0.4623441333523033,-1.3694480668600164,normal
Cd3Y9_CH4(g) - 2.0H2(g) + * -> C*,C,1.76202254898908,-2.0862166798402875,energy_anomaly
Cd3Y9_0.5H2(g) + * -> H*,H,-1.1095851302588642,-0.8227599569842106,normal
Cd3Y9_0.5N2(g) + * -> N*,N,-2.705121902112296,-1.9604484332792538,normal
Cd3Y9_H2O(g) - H2(g) + * -> O*,O,-3.818098251062281,-3.467065535705636,normal
Cd3Y9_H2O(g) - H2(g) + * -> O*_1,O,-3.8401023284624785,-3.5704967328938437,normal
Cd3Y9_H2S(g) - H2(g) + * -> S*,S,-3.5390459176941818,-2.9085966520188435,normal
Ta3Ti9_CH4(g) - 2.0H2(g) + * -> C*,C,1.299797465490883,-3.376152544916721,energy_anomaly
Ta3Ti9_CH4(g) - 2.0H2(g) + * -> C*_1,C,1.361983504991258,-3.3264094157679693,energy_anomaly
Ta3Ti9_CH4(g) - 2.0H2(g) + * -> C*_2,C,1.0261698575895934,-3.5380073246035124,energy_anomaly
Ta3Ti9_CH4(g) - 2.0H2(g) + * -> C*_3,C,1.1016817198915305,-3.4720601959326984,energy_anomaly
Ta3Ti9_0.5H2(g) + * -> H*,H,-0.9761633613588572,-1.3227650484839444,normal
Ta3Ti9_0.5H2(g) + * -> H*_1,H,-0.9912236377558372,-1.2978277225963524,normal
Ta3Ti9_0.5H2(g) + * -> H*_2,H,-1.0164245085570371,-1.200650759251019,normal
Ta3Ti9_0.5N2(g) + * -> N*,N,-2.7530509451116814,-2.8607346643794784,normal
Ta3Ti9_0.5N2(g) + * -> N*_1,N,-2.545637341811016,-2.6985750699573856,normal
Ta3Ti9_0.5N2(g) + * -> N*_2,N,-2.8136940991116717,-2.7530488392091286,normal
Ta3Ti9_0.5N2(g) + * -> N*_3,N,-2.641198959912799,-2.6192457940100837,normal
Ta3Ti9_H2O(g) - H2(g) + * -> O*,O,-3.5245916386595013,-3.8043489820276903,normal
Ta3Ti9_H2O(g) - H2(g) + * -> O*_1,O,-3.2498446904612024,-3.6562165296810747,normal
Ta3Ti9_H2O(g) - H2(g) + * -> O*_2,O,-3.110131377459936,-3.3867579039948623,normal
Ta3Ti9_H2S(g) - H2(g) + * -> S*,S,-3.2364341041938474,-3.605508732960743,normal
Ta3Ti9_H2S(g) - H2(g) + * -> S*_1,S,-3.1799721152928555,-3.522424717998149,normal
Ta3Ti9_H2S(g) - H2(g) + * -> S*_2,S,-3.2858215413943412,-3.575728556792626,normal
Ta3Ti9_H2S(g) - H2(g) + * -> S*_3,S,-3.169035043792917,-3.489774350969782,normal
Rh3Ru9_CH4(g) - 2.0H2(g) + * -> C*,C,2.008439453388746,-4.436788314539555,energy_anomaly
Rh3Ru9_CH4(g) - 2.0H2(g) + * -> C*_1,C,1.5563971417877838,-4.492914685489794,energy_anomaly
Rh3Ru9_CH4(g) - 2.0H2(g) + * -> C*_2,C,2.363256987090608,-4.272528817505471,energy_anomaly
Rh3Ru9_CH4(g) - 2.0H2(g) + * -> C*_3,C,1.8922672528869953,-4.357500228151292,energy_anomaly
Rh3Ru9_H2O(g) + * -> H2O*,H2O,-0.21684261998063903,-2.0675575846257033,adsorbate_migration
Rh3Ru9_0.5H2(g) + * -> H*,H,-0.4370311516604204,-1.2680760326653164,normal
Rh3Ru9_0.5H2(g) + * -> H*_1,H,-0.35817705115820786,-1.2018424218375507,normal
Rh3Ru9_0.5H2(g) + * -> H*_2,H,-0.3162213149580282,-1.1866252219635491,normal
Rh3Ru9_0.5H2(g) + * -> H*_3,H,-0.28421406075992195,-1.1893829576786459,normal
Rh3Ru9_0.5N2(g) + * -> N*,N,-0.28077522211424366,-1.9573118576072837,normal
Rh3Ru9_0.5N2(g) + * -> N*_1,N,-0.7549929068136407,-1.9945195626310976,normal
Rh3Ru9_0.5N2(g) + * -> N*_2,N,0.16145343998687167,-1.7151538506279316,normal
Rh3Ru9_0.5N2(g) + * -> N*_3,N,-0.2586960413154884,-1.7849622142463808,normal
Rh3Ru9_H2O(g) - H2(g) + * -> O*,O,-0.160193824962505,-0.9568080148181792,normal
Rh3Ru9_H2O(g) - H2(g) + * -> O*_1,O,-0.5263620431616687,-0.9908525976766782,normal
Rh3Ru9_H2O(g) - H2(g) + * -> O*_2,O,0.34047727043781606,-0.5561046609903428,normal
Rh3Ru9_H2O(g) - H2(g) + * -> O*_3,O,0.10370408053842084,-0.6294163968285318,normal
Rh3Ru9_H2S(g) - 0.5H2(g) + * -> SH*,SH,-2.358445198052209,-4.231907985840834,normal
Rh3Ru9_H2S(g) - 0.5H2(g) + * -> SH*_1,SH,-1.162045957152145,-2.8650569734212077,normal
Rh3Ru9_H2S(g) - 0.5H2(g) + * -> SH*_2,SH,-0.9386494753515535,-2.7251566936403577,normal
Rh3Ru9_H2S(g) - H2(g) + * -> S*,S,-2.3038572571967393,-3.325119436168656,normal
Rh3Ru9_H2S(g) - H2(g) + * -> S*_1,S,-2.294905392194721,-3.3268761141191447,normal
Rh3Ru9_H2S(g) - H2(g) + * -> S*_2,S,-1.857675325296384,-3.1476996025578714,normal
Rh3Ru9_H2S(g) - H2(g) + * -> S*_3,S,-2.0115724360948093,-3.1958826402879055,normal
Ti9V3_CH4(g) - 2.0H2(g) + * -> C*,C,1.4660971167877506,-3.314851982454698,energy_anomaly
Ti9V3_CH4(g) - 2.0H2(g) + * -> C*_1,C,1.5226429166878006,-3.261743477857422,energy_anomaly
Ti9V3_CH4(g) - 2.0H2(g) + * -> C*_2,C,1.050481324190514,-3.3693071891584765,energy_anomaly
Ti9V3_0.5H2(g) + * -> H*,H,-0.9812637271597566,-1.3330983035058495,normal
Ti9V3_0.5H2(g) + * -> H*_1,H,-1.0513364419593643,-1.3248776694158977,normal
Ti9V3_0.5H2(g) + * -> H*_2,H,-0.911263938759447,-1.3110555752544855,normal
Ti9V3_0.5N2(g) + * -> N*,N,-2.67510652121382,-2.813048303540569,normal
Ti9V3_0.5N2(g) + * -> N*_1,N,-2.5335158948128083,-2.691283038203096,normal
Ti9V3_0.5N2(g) + * -> N*_2,N,-2.7268462465126504,-2.6096640147215027,normal
Ti9V3_0.5N2(g) + * -> N*_3,N,-2.6328871067144064,-2.551540422595508,normal
Ti9V3_H2O(g) - H2(g) + * -> O*,O,-3.5280202731630084,-3.78994094526675,normal
Ti9V3_H2O(g) - H2(g) + * -> O*_1,O,-3.336377979663837,-3.692495757352731,normal
Ti9V3_H2O(g) - H2(g) + * -> O*_2,O,-3.3154756912628613,-3.5781270049680245,normal
Ti9V3_H2O(g) - H2(g) + * -> O*_3,O,-3.1122613486624573,-3.478781088132024,normal
Ti9V3_H2S(g) - H2(g) + * -> S*,S,-3.2301001103950853,-3.680434965530935,normal
Ti9V3_H2S(g) - H2(g) + * -> S*_1,S,-3.2524209282964307,-3.633823522700027,normal
Ti9V3_H2S(g) - H2(g) + * -> S*_2,S,-3.2573516310948776,-3.5875152798177226,normal
Ti9V3_H2S(g) - H2(g) + * -> S*_3,S,-3.158011168095925,-3.5059214180123774,normal
Au9Ir3_CH4(g) - 2.0H2(g) + * -> C*,C,4.660181055788598,-1.2502318098096303,energy_anomaly
Au9Ir3_CH4(g) - 2.0H2(g) + * -> C*_1,C,2.4963214704885104,-2.741182641682272,unphysical_relaxation
Au9Ir3_CH4(g) - 2.0H2(g) + * -> C*_2,C,2.429170577987861,-2.821421402490568,unphysical_relaxation
Au9Ir3_H2O(g) + * -> H2O*,H2O,-0.17656800317683974,-1.830158733982472,normal
Au9Ir3_H2O(g) + * -> H2O*_1,H2O,-0.17316562777898525,-1.828764968092898,normal
Au9Ir3_0.5H2(g) + * -> H*,H,0.3033552284405516,-0.3782858350846645,normal
Au9Ir3_0.5H2(g) + * -> H*_1,H,0.6323608597422492,-0.21933197719871345,normal
Au9Ir3_0.5N2(g) + * -> N*,N,2.8109077894860093,1.6006315035324228,normal
Au9Ir3_0.5N2(g) + * -> N*_1,N,3.487942394485799,2.020791562214086,normal
Au9Ir3_0.5N2(g) + * -> N*_2,N,0.7853553688855754,0.37847624493235443,normal
Au9Ir3_H2O(g) - H2(g) + * -> O*,O,2.4027914543365227,0.7583379468518601,normal
Au9Ir3_H2O(g) - H2(g) + * -> O*_1,O,3.2826618915385666,1.3049400230923354,normal
Au9Ir3_H2S(g) - 0.5H2(g) + * -> SH*,SH,0.3717870968476973,-0.4068512217211868,normal
Au9Ir3_H2S(g) - 0.5H2(g) + * -> SH*_1,SH,0.808412662948399,-0.12528649519828505,normal
Au9Ir3_H2S(g) - H2(g) + * -> S*,S,-0.29250319259512025,-0.4044828945669323,normal
Au9Ir3_H2S(g) - H2(g) + * -> S*_1,S,-1.16291087109488,-1.0132894838614774,unphysical_relaxation
Pb3Zn9_CH4(g) - 2.0H2(g) + * -> C*,C,3.9266254133881375,-1.2198097884264882,energy_anomaly
Pb3Zn9_CH4(g) - 2.0H2(g) + * -> C*_1,C,3.375209712893593,-1.6537226654205988,energy_anomaly
Pb3Zn9_0.5H2(g) + * -> H*,H,0.6108782886449546,0.11784893266799656,normal
Pb3Zn9_0.5H2(g) + * -> H*_1,H,0.64421971694631,0.07666427298261169,normal
Pb3Zn9_0.5N2(g) + * -> N*,N,1.186564230489239,0.8452259893189478,normal
Pb3Zn9_0.5N2(g) + * -> N*_1,N,0.6264495948908007,0.14486150692429334,normal
Pb3Zn9_H2O(g) - H2(g) + * -> O*,O,0.13918636453655608,-0.4938662924084056,normal
Pb3Zn9_H2O(g) - H2(g) + * -> O*_1,O,-0.09066506565812915,-0.9037099288446235,normal
Pb3Zn9_H2S(g) - H2(g) + * -> S*,S,-1.0164461415915298,-1.057843548463115,normal
Pb3Zn9_H2S(g) - H2(g) + * -> S*_1,S,-1.3149551585956374,-1.5610550464104698,normal
Pd9Y3_CH4(g) - 2.0H2(g) + * -> C*,C,3.3955491338901993,-2.075705458326979,energy_anomaly
Pd9Y3_CH4(g) - 2.0H2(g) + * -> C*_1,C,2.933039283191647,-2.3706936666662557,energy_anomaly
Pd9Y3_0.5H2(g) + * -> H*,H,-0.15443412735746165,-0.7375010643135198,normal
Pd9Y3_0.5H2(g) + * -> H*_1,H,-0.49909079425466985,-0.9039755137620062,normal
Pd9Y3_0.5N2(g) + * -> N*,N,1.7743544760869554,0.8895171386505467,normal
Pd9Y3_0.5N2(g) + * -> N*_1,N,1.2967687023865437,0.6791800432670243,normal
Pd9Y3_0.5N2(g) + * -> N*_2,N,1.3060915946898604,0.6401005255015377,normal
Pd9Y3_0.5N2(g) + * -> N*_3,N,1.5453217003869213,0.8754229604302566,normal
Pd9Y3_H2O(g) - H2(g) + * -> O*,O,1.642324025240498,0.27335714070930806,normal
Pd9Y3_H2O(g) - H2(g) + * -> O*_1,O,1.1697938545401598,0.0946241405621322,normal
Pd9Y3_H2O(g) - H2(g) + * -> O*_2,O,0.203435571140119,-0.8237250694970584,normal
Pd9Y3_H2O(g) - H2(g) + * -> O*_3,O,0.4765607209408813,-0.6002716867181022,normal
Pd9Y3_H2S(g) - H2(g) + * -> S*,S,-0.9222616915939739,-0.9158552245038294,normal
Pd9Y3_H2S(g) - H2(g) + * -> S*_1,S,-1.6672100602917794,-1.4003875798847645,normal
Pd9Y3_H2S(g) - H2(g) + * -> S*_2,S,-1.1055407021921724,-1.2511070291969446,normal
Pb9Rh3_CH4(g) - 2.0H2(g) + * -> C*,C,5.749939699690913,1.0542992041555976,energy_anomaly
Pb9Rh3_CH4(g) - 2.0H2(g) + * -> C*_1,C,5.714596465889372,0.9699721858883521,energy_anomaly
Pb9Rh3_0.5H2(g) + * -> H*,H,1.1406115501422676,0.10091349726543797,unphysical_relaxation
Pb9Rh3_0.5H2(g) + * -> H*_1,H,1.0007838132414975,0.5016140339654029,normal
Pb9Rh3_0.5N2(g) + * -> N*,N,2.581917599587541,2.2580490315331723,normal
Pb9Rh3_0.5N2(g) + * -> N*_1,N,2.517062531585907,2.2435904039550607,normal
Pb9Rh3_0.5N2(g) + * -> N*_2,N,1.571320953187751,0.8372237638781641,unphysical_relaxation
Pb9Rh3_H2O(g) - H2(g) + * -> O*,O,1.3041912876395259,0.04117274875878252,unphysical_relaxation
Pb9Rh3_H2O(g) - H2(g) + * -> O*_1,O,1.2351504284377484,0.22846203615760174,reproduction_failure
Pb9Rh3_H2O(g) - H2(g) + * -> O*_2,O,1.0133009138369857,0.03695794551597942,unphysical_relaxation
Pb9Rh3_H2S(g) - H2(g) + * -> S*,S,0.16623502430599046,-0.562830092590012,unphysical_relaxation
Pb9Rh3_H2S(g) - H2(g) + * -> S*_1,S,-0.013904608993414058,-0.2544125457080142,normal
Pb9Rh3_H2S(g) - H2(g) + * -> S*_2,S,-0.6696811366927591,-1.1346955341496923,unphysical_relaxation
Fe3Ir9_H2O(g) + * -> H2O*,H2O,-0.18037882137844008,-1.7810445117578553,normal
Fe3Ir9_H2O(g) + * -> H2O*_1,H2O,-0.17668977408004594,-1.7388299181222777,normal
Fe3Ir9_H2S(g) - 0.5H2(g) + * -> SH*,SH,-0.48385065065201616,-1.530194262985873,normal
Fe3Ir9_H2S(g) - 0.5H2(g) + * -> SH*_1,SH,-0.9496338947527647,-1.8881350005695339,normal
La3Sn9_CH4(g) - 2.0H2(g) + * -> C*,C,3.9771032106918938,-0.7487637515614693,energy_anomaly
La3Sn9_0.5H2(g) + * -> H*,H,0.5137113348437481,0.05736944174599046,adsorbate_migration
La3Sn9_0.5N2(g) + * -> N*,N,2.0273595285889314,1.2078057591066091,unphysical_relaxation
La3Sn9_0.5N2(g) + * -> N*_1,N,0.646292408086083,0.4863911498422624,normal
La3Sn9_H2O(g) - H2(g) + * -> O*,O,-0.2236672350592812,-0.9021729668706229,normal
Al3Fe9_H2O(g) + * -> H2O*,H2O,0.2712381763211624,-0.1693558488281468,adsorbate_migration
Al3Fe9_H2O(g) + * -> H2O*_1,H2O,0.2574673112229675,-0.1800249794823401,normal
Al3Fe9_0.5H2(g) + * -> H*,H,-0.53569146625793,-0.4021814735746432,normal
Al3Fe9_H2S(g) - 0.5H2(g) + * -> SH*,SH,-1.5622184731536208,-1.0381905445395319,adsorbate_migration
Al3Fe9_H2S(g) - 0.5H2(g) + * -> SH*_1,SH,-0.9872175778535848,-0.13699228891379533,normal
Pb3Pt9_CH4(g) - 2.0H2(g) + * -> C*,C,4.247501507587913,-2.760629192877346,unphysical_relaxation
Pb3Pt9_0.5H2(g) + * -> H*,H,-0.1659260390578936,-0.7037932919638124,normal
Pb3Pt9_0.5H2(g) + * -> H*_1,H,-0.3692775270601203,-0.8566263033869959,normal
Pb3Pt9_H2O(g) - H2(g) + * -> O*,O,1.8395726800334273,0.5526110974748804,normal
Pb3Pt9_H2O(g) - H2(g) + * -> O*_1,O,1.559693664839699,0.3376802289088374,normal
Pb3Pt9_H2S(g) - H2(g) + * -> S*,S,-0.7685222707950174,-0.6392767993121851,normal
Pb3Pt9_H2S(g) - H2(g) + * -> S*_1,S,-1.4172269679983742,-1.1158519258084851,normal
Ga3Nb9_CH4(g) - 2.0H2(g) + * -> C*,C,2.167414480592015,-2.9235051376726346,energy_anomaly
Ga3Nb9_0.5H2(g) + * -> H*,H,-1.0163262754567484,-1.5346989929306396,normal
Ga3Nb9_H2S(g) - H2(g) + * -> S*,S,-2.9432507630917257,-3.6821772453833432,normal
La9Re3_CH4(g) - 2.0H2(g) + * -> C*,C,2.655001798387275,-1.373952686819294,unphysical_relaxation
La9Re3_CH4(g) - 2.0H2(g) + * -> C*_1,C,2.630543798387407,-1.2705982594901144,unphysical_relaxation
La9Re3_CH4(g) - 2.0H2(g) + * -> C*_2,C,1.0111898546865632,-3.26779805807368,unphysical_relaxation
La9Re3_0.5H2(g) + * -> H*,H,-0.5400456957604263,-0.5344006279987781,unphysical_relaxation
La9Re3_0.5H2(g) + * -> H*_1,H,-0.6596744223597568,-0.430135300995488,unphysical_relaxation
La9Re3_0.5N2(g) + * -> N*,N,-1.7597871338166442,-1.1753103066147048,unphysical_relaxation
La9Re3_0.5N2(g) + * -> N*_1,N,-1.5812544688142225,-1.1801207511758776,unphysical_relaxation
La9Re3_0.5N2(g) + * -> N*_2,N,-2.068542053215424,-1.0073914179703536,unphysical_relaxation
La9Re3_H2O(g) - H2(g) + * -> O*,O,-2.9082464470631635,-2.4778216505250157,unphysical_relaxation
La9Re3_H2O(g) - H2(g) + * -> O*_1,O,-2.6104877839645155,-2.4138115659790884,unphysical_relaxation
La9Re3_H2S(g) - H2(g) + * -> S*,S,-2.676481376296522,-2.520975055147744,unphysical_relaxation
La9Re3_H2S(g) - H2(g) + * -> S*_1,S,-2.737529163594388,-2.3499263499385776,unphysical_relaxation
Au3La9_CH4(g) - 2.0H2(g) + * -> C*,C,1.7183550807903885,-1.6044392005521928,energy_anomaly
Au3La9_CH4(g) - 2.0H2(g) + * -> C*_1,C,1.8735258203896592,-1.5104823318463474,energy_anomaly
Au3La9_0.5H2(g) + * -> H*,H,-0.7790389264582416,-0.5683240268651701,unphysical_relaxation
Au3La9_0.5H2(g) + * -> H*_1,H,-0.6964126478587502,-0.40674435083838034,unphysical_relaxation
Au3La9_0.5N2(g) + * -> N*,N,-2.5324258068121708,-1.1652085210166945,normal
Au3La9_0.5N2(g) + * -> N*_1,N,-2.1277427319128037,-1.1079854399370959,unphysical_relaxation
Au3La9_H2O(g) - H2(g) + * -> O*,O,-3.2933484822607966,-2.5648793905757685,normal
Au3La9_H2O(g) - H2(g) + * -> O*_1,O,-2.8502427973618865,-2.3617118081307353,unphysical_relaxation
Au3La9_H2S(g) - H2(g) + * -> S*,S,-3.1683963926952288,-2.027547114834931,normal
Au3La9_H2S(g) - H2(g) + * -> S*_1,S,-3.302495725092683,-2.047409981036594,normal
Ag3Sn9_CH4(g) - 2.0H2(g) + * -> C*,C,4.6533013376911185,-0.294734966791367,energy_anomaly
Ag3Sn9_CH4(g) - 2.0H2(g) + * -> C*_1,C,4.89704009768775,-0.17776783764096038,energy_anomaly
Ag3Sn9_CH4(g) - 2.0H2(g) + * -> C*_2,C,4.842703045790586,-0.8384845198377633,adsorbate_migration
Ag3Sn9_H2O(g) + * -> H2O*,H2O,-0.12452310217679496,-1.5219349590040494,normal
Ag3Sn9_H2O(g) + * -> H2O*_1,H2O,-0.11869673667945335,-1.5142414952771759,normal
Ag3Sn9_0.5H2(g) + * -> H*,H,1.0575791415404012,0.31461942014149713,unphysical_relaxation
Ag3Sn9_0.5H2(g) + * -> H*_1,H,1.0362829683408847,0.5341832767099461,normal
Ag3Sn9_0.5H2(g) + * -> H*_2,H,0.7620229678405224,0.07578770877294971,adsorbate_migration
Ag3Sn9_0.5H2(g) + * -> H*_3,H,0.8036761134399342,0.06291062977913953,adsorbate_migration
Ag3Sn9_0.5N2(g) + * -> N*,N,1.524669892687598,1.0765432933080668,normal
Ag3Sn9_0.5N2(g) + * -> N*_1,N,1.7991239103848784,1.3639135129505462,normal
Ag3Sn9_0.5N2(g) + * -> N*_2,N,1.7610755928853905,1.4036668217111696,normal
Ag3Sn9_0.5N2(g) + * -> N*_3,N,1.8071322205851175,1.0196243720502736,adsorbate_migration
Ag3Sn9_H2O(g) - H2(g) + * -> O*,O,0.6671481650371902,-0.16906030786782367,normal
Ag3Sn9_H2O(g) - H2(g) + * -> O*_1,O,0.797628927539165,0.12078136530638517,normal
Ag3Sn9_H2O(g) - H2(g) + * -> O*_2,O,0.6604545727385016,-0.19929601386242268,normal
Ag3Sn9_H2O(g) - H2(g) + * -> O*_3,O,0.7592340731387708,-0.08598378191597078,normal
Ag3Sn9_H2S(g) - 0.5H2(g) + * -> SH*,SH,0.15554625664765354,-0.27781964623173394,normal
Ag3Sn9_H2S(g) - 0.5H2(g) + * -> SH*_1,SH,0.18148414774725552,-0.2465963506934159,normal
Ag3Sn9_H2S(g) - 0.5H2(g) + * -> SH*_2,SH,0.029132779648648466,-0.9904219895581221,unphysical_relaxation
Ag3Sn9_H2S(g) - 0.5H2(g) + * -> SH*_3,SH,0.025086174749162637,-0.9762105618259866,adsorbate_migration
Ag3Sn9_H2S(g) - H2(g) + * -> S*,S,-0.14567369449281387,-0.5647922383990718,unphysical_relaxation
Ag3Sn9_H2S(g) - H2(g) + * -> S*_1,S,-0.22998680689482853,-0.25210042362929386,normal
Ag3Sn9_H2S(g) - H2(g) + * -> S*_2,S,-0.4231864077955265,-0.6903377743792163,normal
Ag3Sn9_H2S(g) - H2(g) + * -> S*_3,S,-0.3494857351942642,-0.6403793036761485,normal
Cu9Ta3_0.5H2(g) + * -> H*,H,-0.019733151361805312,-0.22346584113324752,normal
Cu9Ta3_H2O(g) - H2(g) + * -> O*,O,0.6717440317332262,0.15309521678699411,normal
Cu9Ta3_H2S(g) - H2(g) + * -> S*,S,-1.5755838885960998,-1.1726135978382146,normal
W3Y9_CH4(g) - 2.0H2(g) + * -> C*,C,2.928270896290087,-2.0443570093209047,energy_anomaly
W3Y9_0.5H2(g) + * -> H*,H,-1.0048136832583339,-1.017702005986493,normal
W3Y9_0.5N2(g) + * -> N*,N,-1.7502126724120899,-2.127680702623028,normal
W3Y9_H2O(g) - H2(g) + * -> O*,O,-3.3675812735602335,-3.7988671061596904,normal
W3Y9_H2S(g) - H2(g) + * -> S*,S,-3.1577209585920514,-3.4509166339053934,normal
Hf9Tl3_CH4(g) - 2.0H2(g) + * -> C*,C,0.8892885692885102,-3.364735313083443,energy_anomaly
Hf9Tl3_CH4(g) - 2.0H2(g) + * -> C*_1,C,0.988865635289585,-3.3301511015075356,energy_anomaly
Hf9Tl3_CH4(g) - 2.0H2(g) + * -> C*_2,C,2.2726429427902985,-2.46478031322901,reproduction_failure
Hf9Tl3_CH4(g) - 2.0H2(g) + * -> C*_3,C,2.2549502369884067,-3.364838299479384,reproduction_failure
Hf9Tl3_0.5H2(g) + * -> H*,H,-1.0971772834591036,-1.1385559617039966,normal
Hf9Tl3_0.5H2(g) + * -> H*_1,H,-1.0584448717590647,-1.0876140109143755,normal
Hf9Tl3_0.5N2(g) + * -> N*,N,-3.234484544615043,-2.7464319382729947,normal
Hf9Tl3_0.5N2(g) + * -> N*_1,N,-3.0145010506148537,-2.610732993514052,normal
Hf9Tl3_H2O(g) - H2(g) + * -> O*,O,-3.794602989863222,-3.6854886629594503,normal
Hf9Tl3_H2O(g) - H2(g) + * -> O*_1,O,-3.533602824562138,-3.477229853043447,normal
Hf9Tl3_H2S(g) - H2(g) + * -> S*,S,-3.3847934262957438,-3.3281759274194656,normal
Hf9Tl3_H2S(g) - H2(g) + * -> S*_1,S,-3.3404988716937964,-3.1743501671340937,normal
Au3Ta9_CH4(g) - 2.0H2(g) + * -> C*,C,0.4160841004895701,-3.977591717415038,energy_anomaly
Au3Ta9_CH4(g) - 2.0H2(g) + * -> C*_1,C,1.0596140088900938,-3.5713347821911583,energy_anomaly
Au3Ta9_CH4(g) - 2.0H2(g) + * -> C*_2,C,1.6939740889911263,-2.8160163164789367,energy_anomaly
Au3Ta9_0.5H2(g) + * -> H*,H,-1.1318215928576763,-1.2212745549372102,normal
Au3Ta9_0.5H2(g) + * -> H*_1,H,-1.1096960166568977,-1.146111283678792,normal
Au3Ta9_0.5N2(g) + * -> N*,N,-3.1074907848142175,-2.7882397056485644,normal
Au3Ta9_0.5N2(g) + * -> N*_1,N,-2.555425140513762,-2.330884500284185,normal
Au3Ta9_H2O(g) - H2(g) + * -> O*,O,-2.90533496506049,-3.0620427774523193,normal
Au3Ta9_H2S(g) - H2(g) + * -> S*,S,-3.335075098595496,-3.474152094601976,normal
Au3Ta9_H2S(g) - H2(g) + * -> S*_1,S,-3.1283620522953584,-3.251019839403483,normal
Mo9Pb3_CH4(g) - 2.0H2(g) + * -> C*,C,1.8425136864907472,-2.759412653576902,energy_anomaly
Mo9Pb3_CH4(g) - 2.0H2(g) + * -> C*_1,C,1.7261935920914766,-2.7484308042314893,energy_anomaly
Mo9Pb3_0.5H2(g) + * -> H*,H,-0.4202187342552577,-1.0513179654642784,normal
Mo9Pb3_0.5H2(g) + * -> H*_1,H,-0.7173124871578409,-1.0319931581873618,normal
Mo9Pb3_0.5N2(g) + * -> N*,N,-1.1043165981118364,-1.313380098195097,normal
Mo9Pb3_0.5N2(g) + * -> N*_1,N,-1.2104884791133372,-1.3605255004922725,normal
Mo9Pb3_H2O(g) - H2(g) + * -> O*,O,-1.2869309707604657,-2.216297116779714,normal
Mo9Pb3_H2O(g) - H2(g) + * -> O*_1,O,-1.5458887855604075,-2.1932307237500197,normal
Mo9Pb3_H2S(g) - H2(g) + * -> S*,S,-2.424492124693586,-2.2589340096314032,normal
Mo9Pb3_H2S(g) - H2(g) + * -> S*_1,S,-2.7491888333933616,-2.117980388992301,normal
Sn9Zr3_CH4(g) - 2.0H2(g) + * -> C*,C,5.209943120488788,0.2963028196848114,energy_anomaly
Sn9Zr3_CH4(g) - 2.0H2(g) + * -> C*_1,C,5.149550991490287,0.49407311508801754,energy_anomaly
Sn9Zr3_CH4(g) - 2.0H2(g) + * -> C*_2,C,3.602190750288173,-1.3982270002879602,energy_anomaly
Sn9Zr3_CH4(g) - 2.0H2(g) + * -> C*_3,C,3.55689644938775,-1.4089397451808985,energy_anomaly
Sn9Zr3_0.5H2(g) + * -> H*,H,1.258458475343133,0.7157973462803717,normal
Sn9Zr3_0.5H2(g) + * -> H*_1,H,0.8303315686398776,0.34844181235040494,normal
Sn9Zr3_0.5N2(g) + * -> N*,N,2.1836908336863416,1.7736935427889016,normal
Sn9Zr3_0.5N2(g) + * -> N*_1,N,1.9233485036875209,1.823865075347424,normal
Sn9Zr3_0.5N2(g) + * -> N*_2,N,0.4499063539860799,-0.09892761209225753,normal
Sn9Zr3_0.5N2(g) + * -> N*_3,N,0.3901551891849522,-0.12954586755373398,normal
Sn9Zr3_H2O(g) - H2(g) + * -> O*,O,1.1646454607360397,0.410025197452768,normal
Sn9Zr3_H2O(g) - H2(g) + * -> O*_1,O,0.7703048885376234,0.17622296171234808,normal
Sn9Zr3_H2S(g) - H2(g) + * -> S*,S,0.34018447590648293,-0.09020116981735526,normal
Sn9Zr3_H2S(g) - H2(g) + * -> S*_1,S,-0.3125487305950969,-0.48121231894333505,normal
Sn9Zr3_H2S(g) - H2(g) + * -> S*_2,S,-0.931165936693958,-1.3339489961330386,normal
Cd3Zr9_CH4(g) - 2.0H2(g) + * -> C*,C,1.0913658841900542,-3.629871649725274,energy_anomaly
